ID_CLIENTE,DIAS_VENCIMIENTO,DIAS_PAGO_REAL,MONTO_CUOTA_MXN,MONTO_PAGADO_MXN
102130,-570,-567,1718.09,1718.09
102130,-600,-604,1597.8,1597.8
102130,-630,-633,819.98,819.98
102130,-660,-650,2915.12,2915.12
102130,-690,-679,2614.31,1307.16
102131,-30,-20,2330.65,2330.65
102131,-60,-47,2201.63,2201.63
102131,-90,-92,1176.38,1176.38
102131,-120,-108,2480.63,2480.63
102131,-150,-136,1277.13,638.57
102131,-180,-185,2205.19,2205.19
102131,-210,-209,794.53,794.53
102132,-30,-18,1051.23,1051.23
102132,-60,-65,545.4,545.4
102132,-90,-92,1429.46,714.73
102132,-120,-119,1826.25,1826.25
102132,-150,-149,1249.01,1249.01
102132,-180,-182,2424.01,2424.01
102132,-210,-209,1742.75,1742.75
102132,-240,-236,2870.99,2870.99
102132,-270,-273,2077.49,2077.49
102133,-30,-32,2308.02,2308.02
102133,-60,-64,2829.79,2829.79
102133,-90,-91,564.33,564.33
102133,-120,-124,1575.52,1575.52
102133,-150,-149,2062.44,2062.44
102133,-180,-182,592.76,592.76
102133,-210,-210,2060.05,2060.05
102133,-240,-242,1959.16,1959.16
102134,-30,-32,2088.43,2088.43
102134,-60,-65,2359.16,2359.16
102134,-90,-93,961.98,961.98
102134,-120,-121,2337.37,2337.37
102134,-150,-152,2675.27,1337.63
102134,-180,-181,1563.23,1563.23
102134,-210,-215,2575.7,2575.7
102134,-240,-243,1381.71,1381.71
102134,-270,-274,931.3,931.3
102134,-300,-299,2487.12,2487.12
102134,-330,-333,1110.81,1110.81
102134,-360,-365,795.88,795.88
102134,-390,-391,2903.31,2903.31
102134,-420,-424,2308.92,1154.46
102134,-450,-452,564.24,564.24
102134,-480,-484,2423.09,2423.09
102134,-510,-513,518.92,518.92
102134,-540,-544,2340.08,2340.08
102134,-570,-571,2194.75,2194.75
102134,-600,-605,693.83,693.83
102134,-630,-633,2993.7,2993.7
102135,-30,-29,1589.75,1589.75
102135,-60,-59,2947.95,2947.95
102135,-90,-89,2076.95,2076.95
102135,-120,-122,821.41,821.41
102135,-150,-153,1805.13,1805.13
102135,-180,-184,659.75,659.75
102135,-210,-211,2723.21,1361.61
102135,-240,-240,1886.27,1886.27
102135,-270,-275,1443.83,1443.83
102135,-300,-305,2203.61,2203.61
102135,-330,-333,2232.55,2232.55
102136,-30,-20,940.02,940.02
102136,-60,-63,1383.69,691.85
102136,-90,-94,1755.53,1755.53
102136,-120,-119,1683.78,1683.78
102136,-150,-142,1025.32,1025.32
102136,-180,-177,1566.28,1566.28
102136,-210,-209,2208.05,2208.05
102136,-240,-239,849.56,849.56
102136,-270,-274,1346.01,1346.01
102136,-300,-304,714.17,714.17
102136,-330,-331,2239.63,2239.63
102136,-360,-350,1369.22,1369.22
102136,-390,-393,661.63,661.63
102136,-420,-414,1724.99,1724.99
102136,-450,-449,1009.65,1009.65
102137,-30,-27,1116.81,1116.81
102137,-60,-57,1679.09,1679.09
102137,-90,-92,2897.14,1448.57
102137,-120,-120,2144.34,2144.34
102137,-150,-154,1149.87,1149.87
102137,-180,-185,693.25,693.25
102137,-210,-203,1240.72,1240.72
102137,-240,-232,2368.11,2368.11
102137,-270,-274,2449.91,1224.96
102137,-300,-299,1717.25,1717.25
102137,-330,-332,2684.07,2684.07
102137,-360,-347,2095.55,2095.55
102137,-390,-392,1749.9,1749.9
102137,-420,-413,2514.66,2514.66
102137,-450,-449,1457.88,728.94
102137,-480,-485,2612.16,2612.16
102137,-510,-510,799.0,799.0
102137,-540,-537,1498.78,749.39
102137,-570,-573,671.02,671.02
102137,-600,-605,1038.18,1038.18
102138,-30,-34,2371.97,2371.97
102138,-60,-63,1607.74,1607.74
102138,-90,-94,537.7,537.7
102138,-120,-121,1326.68,1326.68
102138,-150,-153,2809.41,2809.41
102138,-180,-184,1414.9,1414.9
102139,-30,-19,1475.18,1475.18
102139,-60,-63,2793.09,2793.09
102139,-90,-88,2881.9,2881.9
102139,-120,-119,1370.8,1370.8
102139,-150,-136,2234.97,2234.97
102139,-180,-180,758.43,379.22
102139,-210,-196,1267.01,1267.01
102139,-240,-239,2716.16,2716.16
102139,-270,-274,1162.04,1162.04
102139,-300,-301,2692.38,2692.38
102139,-330,-331,713.48,713.48
102139,-360,-365,858.04,429.02
102139,-390,-395,1938.02,1938.02
102139,-420,-410,1842.23,1842.23
102139,-450,-445,802.25,802.25
102139,-480,-480,2240.93,2240.93
102139,-510,-514,1005.31,1005.31
102140,-30,-32,1550.74,1550.74
102140,-60,-58,1139.74,1139.74
102140,-90,-89,1760.69,1760.69
102140,-120,-125,1570.79,1570.79
102140,-150,-151,2338.47,2338.47
102140,-180,-183,1201.85,1201.85
102140,-210,-199,2861.26,2861.26
102140,-240,-239,2740.31,2740.31
102140,-270,-269,531.63,531.63
102140,-300,-291,1281.85,1281.85
102140,-330,-321,2736.81,2736.81
102140,-360,-363,2750.55,2750.55
102140,-390,-395,2130.95,2130.95
102140,-420,-417,1345.6,1345.6
102140,-450,-440,703.59,703.59
102140,-480,-467,2947.43,2947.43
102140,-510,-509,2195.26,2195.26
102140,-540,-528,1556.97,1556.97
102140,-570,-557,2037.99,2037.99
102140,-600,-596,2569.56,2569.56
102141,-30,-29,2720.79,2720.79
102141,-60,-55,1808.28,904.14
102141,-90,-84,2440.36,2440.36
102141,-120,-122,2234.89,2234.89
102141,-150,-150,1468.87,734.43
102141,-180,-167,2831.71,2831.71
102141,-210,-213,1896.16,1896.16
102141,-240,-241,2293.83,2293.83
102141,-270,-271,2837.58,2837.58
102141,-300,-304,2800.84,2800.84
102141,-330,-327,1129.85,1129.85
102141,-360,-363,963.75,963.75
102141,-390,-390,2289.0,2289.0
102141,-420,-425,2628.66,2628.66
102141,-450,-441,2076.96,2076.96
102142,-30,-30,1496.2,1496.2
102142,-60,-64,2492.59,2492.59
102142,-90,-84,2324.85,2324.85
102142,-120,-122,1856.25,1856.25
102142,-150,-155,2676.47,2676.47
102142,-180,-181,2089.28,2089.28
102142,-210,-196,1157.44,1157.44
102142,-240,-242,2178.18,2178.18
102142,-270,-262,1594.57,1594.57
102142,-300,-291,916.54,916.54
102142,-330,-324,2034.68,1017.34
102142,-360,-365,1579.64,1579.64
102143,-30,-33,2304.9,2304.9
102143,-60,-59,2517.14,2517.14
102143,-90,-90,1069.97,1069.97
102143,-120,-113,968.56,968.56
102143,-150,-149,1891.96,1891.96
102143,-180,-176,1970.79,1970.79
102143,-210,-214,1774.05,1774.05
102143,-240,-235,802.22,802.22
102143,-270,-260,559.76,559.76
102143,-300,-305,2977.8,2977.8
102143,-330,-334,1004.01,1004.01
102143,-360,-358,714.77,714.77
102143,-390,-377,2331.09,2331.09
102143,-420,-424,2938.84,2938.84
102143,-450,-443,551.64,551.64
102143,-480,-480,1952.31,1952.31
102143,-510,-514,1760.7,1760.7
102143,-540,-526,2842.2,1421.1
102143,-570,-569,2106.16,2106.16
102143,-600,-597,2919.67,2919.67
102143,-630,-632,1116.04,1116.04
102143,-660,-661,1115.96,1115.96
102144,-30,-34,2445.62,2445.62
102144,-60,-57,2377.9,2377.9
102144,-90,-91,1141.27,1141.27
102144,-120,-112,2835.7,2835.7
102144,-150,-150,2656.11,1328.06
102144,-180,-185,772.48,772.48
102144,-210,-206,2981.2,1490.6
102144,-240,-245,911.61,911.61
102144,-270,-274,2663.06,2663.06
102144,-300,-304,892.83,892.83
102144,-330,-330,2478.51,1239.25
102144,-360,-360,1182.49,1182.49
102144,-390,-387,2182.6,2182.6
102144,-420,-414,2980.07,2980.07
102144,-450,-455,2815.98,1407.99
102145,-30,-25,783.26,783.26
102145,-60,-64,1281.71,1281.71
102145,-90,-76,1962.42,1962.42
102145,-120,-119,2649.59,2649.59
102145,-150,-138,591.59,591.59
102145,-180,-185,672.97,672.97
102145,-210,-212,1909.58,1909.58
102145,-240,-245,2609.05,1304.52
102145,-270,-268,1334.09,667.05
102145,-300,-302,2835.29,2835.29
102145,-330,-329,600.7,300.35
102145,-360,-360,1697.69,1697.69
102145,-390,-383,2349.45,2349.45
102145,-420,-418,2710.93,2710.93
102145,-450,-437,1770.58,1770.58
102146,-30,-33,1783.23,1783.23
102146,-60,-64,1033.31,1033.31
102146,-90,-95,1488.49,1488.49
102146,-120,-120,1432.55,1432.55
102146,-150,-154,2320.81,2320.81
102146,-180,-184,1107.2,1107.2
102146,-210,-210,585.78,585.78
102146,-240,-239,2274.28,2274.28
102146,-270,-273,950.55,950.55
102146,-300,-300,1900.8,1900.8
102146,-330,-332,2972.84,2972.84
102146,-360,-364,1660.88,1660.88
102146,-390,-394,1794.95,1794.95
102146,-420,-421,1362.71,1362.71
102146,-450,-452,586.69,586.69
102146,-480,-480,1896.85,1896.85
102146,-510,-514,2670.78,1335.39
102146,-540,-539,2260.94,2260.94
102146,-570,-574,2822.89,2822.89
102146,-600,-600,2850.92,2850.92
102146,-630,-631,2768.66,2768.66
102147,-30,-29,2086.9,2086.9
102147,-60,-49,2860.59,2860.59
102147,-90,-91,2749.71,2749.71
102147,-120,-123,1149.64,1149.64
102147,-150,-136,1066.38,1066.38
102147,-180,-181,852.69,852.69
102147,-210,-197,2313.05,2313.05
102147,-240,-241,1677.83,1677.83
102147,-270,-274,1473.56,1473.56
102147,-300,-299,598.22,598.22
102147,-330,-321,1814.67,907.34
102147,-360,-358,2523.42,2523.42
102147,-390,-389,2749.22,2749.22
102147,-420,-419,837.81,837.81
102147,-450,-444,1372.27,1372.27
102147,-480,-484,521.03,521.03
102147,-510,-515,2762.44,1381.22
102147,-540,-527,1949.06,1949.06
102147,-570,-565,2274.63,2274.63
102147,-600,-601,1822.87,1822.87
102147,-630,-620,1825.38,1825.38
102147,-660,-662,897.94,897.94
102148,-30,-29,669.85,669.85
102148,-60,-58,2399.1,2399.1
102148,-90,-84,2701.99,2701.99
102148,-120,-125,2094.12,2094.12
102148,-150,-137,2973.16,2973.16
102148,-180,-175,1304.29,1304.29
102148,-210,-211,1159.0,1159.0
102148,-240,-234,2620.08,2620.08
102148,-270,-275,2718.31,2718.31
102148,-300,-299,644.75,644.75
102148,-330,-334,1251.48,1251.48
102148,-360,-352,687.85,687.85
102148,-390,-380,2275.04,2275.04
102148,-420,-421,716.6,716.6
102149,-30,-29,1154.9,1154.9
102149,-60,-64,1166.05,1166.05
102149,-90,-91,879.25,879.25
102149,-120,-122,2080.26,2080.26
102149,-150,-152,610.24,610.24
102150,-30,-35,2417.08,2417.08
102150,-60,-63,2497.54,2497.54
102150,-90,-93,2453.48,2453.48
102150,-120,-125,1435.36,717.68
102150,-150,-151,1781.57,1781.57
102150,-180,-183,1629.32,1629.32
102150,-210,-215,778.06,778.06
102150,-240,-242,542.89,542.89
102150,-270,-272,751.6,751.6
102150,-300,-299,1851.71,1851.71
102150,-330,-335,1923.73,1923.73
102150,-360,-359,904.3,904.3
102150,-390,-393,2238.71,2238.71
102150,-420,-421,679.98,679.98
102150,-450,-453,515.09,515.09
102150,-480,-481,1889.97,1889.97
102150,-510,-514,1760.24,1760.24
102150,-540,-544,535.4,535.4
102151,-30,-29,2280.23,2280.23
102151,-60,-60,2587.87,2587.87
102151,-90,-94,1044.3,522.15
102151,-120,-124,2364.15,2364.15
102151,-150,-155,1144.06,1144.06
102151,-180,-166,1648.32,1648.32
102151,-210,-203,578.25,578.25
102151,-240,-226,2687.94,2687.94
102151,-270,-261,1123.47,1123.47
102151,-300,-303,2413.66,2413.66
102151,-330,-334,2833.45,2833.45
102151,-360,-348,605.03,605.03
102151,-390,-391,2514.32,1257.16
102151,-420,-424,1441.04,720.52
102151,-450,-452,924.03,924.03
102151,-480,-467,2691.61,2691.61
102151,-510,-497,1883.0,1883.0
102151,-540,-528,1848.0,1848.0
102151,-570,-575,1942.45,1942.45
102151,-600,-604,2313.07,2313.07
102152,-30,-29,1850.85,1850.85
102152,-60,-62,2847.19,2847.19
102152,-90,-82,1894.16,947.08
102152,-120,-125,2457.72,2457.72
102152,-150,-152,795.62,795.62
102152,-180,-182,2344.43,2344.43
102152,-210,-212,2149.6,1074.8
102152,-240,-231,2405.18,2405.18
102152,-270,-258,1963.57,1963.57
102152,-300,-303,774.5,774.5
102152,-330,-334,770.66,770.66
102152,-360,-361,2196.24,2196.24
102152,-390,-391,1067.4,1067.4
102152,-420,-419,1026.07,1026.07
102152,-450,-443,2870.43,1435.22
102152,-480,-483,2004.62,2004.62
102153,-30,-22,1188.63,1188.63
102153,-60,-62,1571.45,1571.45
102153,-90,-91,1409.29,1409.29
102153,-120,-125,1758.05,1758.05
102153,-150,-140,988.59,988.59
102153,-180,-183,2873.03,2873.03
102153,-210,-206,2888.15,2888.15
102153,-240,-236,833.13,833.13
102153,-270,-256,2677.5,2677.5
102154,-30,-34,809.55,809.55
102154,-60,-65,1758.4,1758.4
102154,-90,-92,1099.0,1099.0
102154,-120,-108,2116.58,2116.58
102154,-150,-141,934.65,934.65
102154,-180,-178,2907.78,2907.78
102154,-210,-209,1963.99,1963.99
102154,-240,-242,2592.85,2592.85
102154,-270,-259,1106.89,1106.89
102154,-300,-303,1149.93,1149.93
102154,-330,-334,814.61,814.61
102154,-360,-351,2327.75,2327.75
102154,-390,-391,808.35,808.35
102154,-420,-408,2061.98,1030.99
102155,-30,-30,1525.29,1525.29
102155,-60,-64,2048.18,2048.18
102155,-90,-89,2474.66,2474.66
102155,-120,-122,1386.64,1386.64
102155,-150,-149,1529.99,1529.99
102155,-180,-185,1967.56,1967.56
102155,-210,-211,1903.34,1903.34
102155,-240,-239,1156.64,578.32
102155,-270,-269,926.21,463.1
102155,-300,-305,2053.81,2053.81
102155,-330,-331,2801.9,2801.9
102155,-360,-365,1426.06,1426.06
102155,-390,-394,1454.08,1454.08
102155,-420,-419,1610.08,1610.08
102155,-450,-451,2139.64,1069.82
102155,-480,-482,878.94,878.94
102156,-30,-35,2601.93,2601.93
102156,-60,-52,906.59,906.59
102156,-90,-95,1012.73,1012.73
102156,-120,-116,2228.51,2228.51
102156,-150,-152,2430.83,2430.83
102156,-180,-181,2011.22,1005.61
102156,-210,-211,2193.96,2193.96
102156,-240,-237,1478.74,1478.74
102156,-270,-258,645.7,645.7
102156,-300,-286,1948.69,1948.69
102156,-330,-334,1707.54,1707.54
102156,-360,-347,1147.57,1147.57
102156,-390,-393,1615.29,807.64
102156,-420,-415,1184.1,1184.1
102156,-450,-442,2978.62,2978.62
102156,-480,-479,2899.51,2899.51
102156,-510,-510,1803.78,1803.78
102156,-540,-541,1121.0,1121.0
102157,-30,-26,1966.13,1966.13
102157,-60,-57,1526.33,1526.33
102157,-90,-94,1346.26,1346.26
102157,-120,-123,1230.06,1230.06
102157,-150,-144,2981.27,2981.27
102157,-180,-184,1370.41,1370.41
102157,-210,-211,2202.9,2202.9
102157,-240,-228,1471.92,1471.92
102157,-270,-271,826.23,826.23
102157,-300,-294,1570.09,1570.09
102157,-330,-331,720.73,720.73
102157,-360,-362,2579.26,2579.26
102157,-390,-382,2986.05,2986.05
102157,-420,-425,1297.12,1297.12
102158,-30,-20,2621.03,2621.03
102158,-60,-59,2390.4,2390.4
102158,-90,-76,829.72,829.72
102158,-120,-123,978.27,978.27
102158,-150,-151,748.72,748.72
102158,-180,-180,918.96,918.96
102158,-210,-207,2928.61,2928.61
102158,-240,-230,1452.17,726.09
102158,-270,-268,1748.98,1748.98
102158,-300,-294,2100.11,2100.11
102158,-330,-320,920.64,920.64
102158,-360,-365,2750.8,2750.8
102158,-390,-392,1826.93,1826.93
102158,-420,-424,2190.07,2190.07
102159,-30,-18,1609.78,804.89
102159,-60,-62,622.36,622.36
102159,-90,-94,2704.14,2704.14
102159,-120,-118,2360.65,2360.65
102159,-150,-150,1708.27,1708.27
102159,-180,-168,1087.06,543.53
102159,-210,-209,1765.48,1765.48
102159,-240,-239,1103.51,1103.51
102159,-270,-272,2233.65,2233.65
102159,-300,-300,1387.53,1387.53
102159,-330,-322,1255.07,1255.07
102159,-360,-350,2138.3,2138.3
102159,-390,-380,2834.66,2834.66
102159,-420,-407,1997.27,1997.27
102159,-450,-455,1969.71,1969.71
102159,-480,-469,2369.34,2369.34
102159,-510,-510,1047.29,1047.29
102159,-540,-526,590.98,590.98
102160,-30,-34,1197.54,1197.54
102160,-60,-63,2353.47,1176.73
102160,-90,-77,1542.35,1542.35
102160,-120,-119,994.0,994.0
102160,-150,-152,1883.13,1883.13
102161,-30,-35,1937.43,1937.43
102161,-60,-59,911.7,455.85
102161,-90,-94,1096.56,548.28
102161,-120,-123,1810.13,1810.13
102161,-150,-149,502.0,502.0
102161,-180,-182,1318.71,1318.71
102161,-210,-215,2190.93,1095.46
102161,-240,-245,1906.02,1906.02
102161,-270,-273,753.2,753.2
102161,-300,-300,2534.21,1267.11
102161,-330,-333,2829.83,2829.83
102161,-360,-359,2874.67,2874.67
102161,-390,-391,2625.98,2625.98
102161,-420,-420,1822.63,1822.63
102161,-450,-449,2145.77,2145.77
102161,-480,-485,1675.94,1675.94
102161,-510,-514,704.48,704.48
102161,-540,-540,880.71,440.36
102162,-30,-35,2358.84,1179.42
102162,-60,-65,1633.89,1633.89
102162,-90,-94,1565.63,1565.63
102162,-120,-125,2526.43,2526.43
102162,-150,-150,2786.84,2786.84
102162,-180,-181,2093.25,2093.25
102162,-210,-213,1836.47,1836.47
102162,-240,-245,1031.38,1031.38
102162,-270,-275,973.47,973.47
102163,-30,-34,1354.89,1354.89
102163,-60,-65,956.64,478.32
102163,-90,-84,1799.01,1799.01
102163,-120,-108,611.61,611.61
102163,-150,-153,2191.46,2191.46
102163,-180,-169,503.46,503.46
102163,-210,-209,2192.94,2192.94
102164,-30,-31,2913.2,2913.2
102164,-60,-60,1662.23,1662.23
102164,-90,-93,2372.81,2372.81
102164,-120,-125,1203.93,1203.93
102164,-150,-139,2669.63,2669.63
102164,-180,-179,2101.75,2101.75
102164,-210,-203,2571.94,2571.94
102164,-240,-226,1801.41,1801.41
102164,-270,-272,1084.09,1084.09
102164,-300,-305,1389.9,1389.9
102164,-330,-331,1498.4,1498.4
102164,-360,-361,2023.79,1011.89
102164,-390,-394,644.93,644.93
102164,-420,-416,2413.16,2413.16
102165,-30,-27,809.68,809.68
102165,-60,-62,1992.25,1992.25
102165,-90,-94,1996.14,1996.14
102165,-120,-121,2244.89,2244.89
102165,-150,-152,696.97,696.97
102165,-180,-185,2566.84,2566.84
102165,-210,-205,1273.2,1273.2
102165,-240,-231,1361.17,680.59
102165,-270,-273,946.6,946.6
102165,-300,-299,683.13,683.13
102165,-330,-328,768.65,768.65
102165,-360,-355,1084.39,1084.39
102166,-30,-35,656.29,656.29
102166,-60,-59,2526.81,2526.81
102166,-90,-89,2424.89,1212.45
102166,-120,-119,2138.62,2138.62
102166,-150,-155,1350.65,1350.65
102166,-180,-184,1332.9,1332.9
102166,-210,-208,2728.23,2728.23
102166,-240,-239,2659.54,2659.54
102166,-270,-269,1638.39,1638.39
102166,-300,-296,2279.54,2279.54
102166,-330,-322,2670.27,2670.27
102166,-360,-361,2372.6,1186.3
102166,-390,-378,2126.89,2126.89
102166,-420,-419,2914.21,2914.21
102166,-450,-449,1807.67,1807.67
102166,-480,-473,2939.51,2939.51
102166,-510,-515,1670.99,1670.99
102166,-540,-542,1340.42,1340.42
102166,-570,-569,786.33,786.33
102166,-600,-592,2407.66,2407.66
102167,-30,-35,719.76,719.76
102167,-60,-59,1491.45,1491.45
102167,-90,-92,2946.59,1473.29
102167,-120,-125,1094.81,1094.81
102167,-150,-153,800.19,800.19
102167,-180,-179,1268.22,1268.22
102167,-210,-213,1405.38,1405.38
102167,-240,-245,932.75,932.75
102167,-270,-271,2164.12,2164.12
102167,-300,-303,811.36,811.36
102167,-330,-335,1643.86,1643.86
102167,-360,-362,2395.93,1197.97
102167,-390,-394,1800.53,1800.53
102167,-420,-419,2244.62,2244.62
102167,-450,-449,983.22,983.22
102167,-480,-484,1419.84,1419.84
102167,-510,-513,1385.22,1385.22
102167,-540,-541,2270.26,2270.26
102167,-570,-571,2133.32,2133.32
102167,-600,-601,1653.54,1653.54
102167,-630,-635,1498.64,1498.64
102167,-660,-662,691.34,691.34
102167,-690,-690,952.62,952.62
102168,-30,-32,795.58,795.58
102168,-60,-65,1036.73,1036.73
102168,-90,-83,1399.18,1399.18
102168,-120,-123,1357.56,1357.56
102168,-150,-145,1277.69,1277.69
102168,-180,-170,2856.04,2856.04
102168,-210,-212,2232.16,2232.16
102168,-240,-245,557.88,278.94
102168,-270,-267,2543.34,2543.34
102168,-300,-296,2165.42,2165.42
102168,-330,-322,1066.68,1066.68
102169,-30,-27,2317.86,2317.86
102169,-60,-49,1255.69,1255.69
102169,-90,-95,1176.78,588.39
102169,-120,-108,2458.83,2458.83
102169,-150,-151,886.22,886.22
102170,-30,-30,1925.86,1925.86
102170,-60,-56,884.69,884.69
102170,-90,-80,1276.41,1276.41
102170,-120,-121,2781.83,1390.91
102170,-150,-144,1250.56,1250.56
102170,-180,-179,2908.95,2908.95
102170,-210,-212,2913.14,2913.14
102170,-240,-234,1273.87,1273.87
102170,-270,-262,2859.35,2859.35
102170,-300,-300,1344.07,1344.07
102170,-330,-319,1644.71,1644.71
102170,-360,-359,1902.2,1902.2
102170,-390,-388,1778.03,1778.03
102170,-420,-423,2448.66,2448.66
102170,-450,-453,2780.8,1390.4
102170,-480,-469,1001.36,1001.36
102171,-30,-32,681.19,681.19
102171,-60,-65,2497.23,1248.62
102171,-90,-95,1782.07,891.03
102171,-120,-122,2388.09,2388.09
102171,-150,-149,1220.23,1220.23
102171,-180,-179,1285.01,1285.01
102172,-30,-29,2091.72,2091.72
102172,-60,-62,2097.77,2097.77
102172,-90,-93,1485.07,1485.07
102172,-120,-121,2718.25,2718.25
102172,-150,-154,1365.55,1365.55
102172,-180,-180,2728.61,2728.61
102172,-210,-211,2574.67,2574.67
102172,-240,-245,1450.39,1450.39
102172,-270,-273,1257.26,1257.26
102172,-300,-304,1935.88,1935.88
102172,-330,-329,997.75,997.75
102173,-30,-29,1906.53,1906.53
102173,-60,-47,2428.07,2428.07
102173,-90,-93,2657.78,2657.78
102173,-120,-110,1768.7,1768.7
102173,-150,-151,1173.02,1173.02
102173,-180,-172,2263.82,2263.82
102173,-210,-196,640.31,640.31
102173,-240,-235,1169.99,1169.99
102173,-270,-259,2720.99,2720.99
102173,-300,-305,588.09,588.09
102173,-330,-331,2807.17,2807.17
102173,-360,-359,1010.83,1010.83
102173,-390,-391,1073.68,1073.68
102173,-420,-418,1627.0,1627.0
102173,-450,-445,2680.81,2680.81
102174,-30,-32,2104.86,2104.86
102174,-60,-59,572.79,286.4
102174,-90,-90,1093.6,1093.6
102174,-120,-125,1411.54,1411.54
102174,-150,-152,1895.02,1895.02
102174,-180,-183,1328.04,1328.04
102174,-210,-212,918.72,918.72
102174,-240,-244,776.37,776.37
102174,-270,-269,541.49,541.49
102174,-300,-304,2318.07,2318.07
102174,-330,-330,1044.69,1044.69
102174,-360,-359,2510.2,2510.2
102174,-390,-393,1371.77,1371.77
102174,-420,-419,1755.17,1755.17
102175,-30,-31,776.29,776.29
102175,-60,-63,2289.83,2289.83
102175,-90,-91,2560.05,2560.05
102175,-120,-120,1590.64,1590.64
102175,-150,-151,2036.51,2036.51
102175,-180,-182,1074.85,1074.85
102175,-210,-211,630.4,630.4
102175,-240,-241,2583.96,2583.96
102175,-270,-273,717.77,717.77
102175,-300,-300,680.84,680.84
102175,-330,-331,1640.83,1640.83
102175,-360,-360,2615.67,2615.67
102175,-390,-393,1962.72,1962.72
102175,-420,-422,1471.56,1471.56
102175,-450,-454,2814.03,2814.03
102175,-480,-483,2596.53,2596.53
102176,-30,-29,1185.89,1185.89
102176,-60,-65,625.66,625.66
102176,-90,-91,1739.06,1739.06
102176,-120,-123,1613.32,806.66
102176,-150,-150,2497.71,2497.71
102176,-180,-179,2454.44,2454.44
102176,-210,-210,2487.82,2487.82
102177,-30,-33,637.92,637.92
102177,-60,-64,1866.95,1866.95
102177,-90,-95,1631.79,815.9
102177,-120,-121,793.58,793.58
102177,-150,-154,1482.44,1482.44
102177,-180,-179,1451.68,1451.68
102177,-210,-213,1992.92,1992.92
102177,-240,-241,2586.48,2586.48
102177,-270,-271,2377.3,2377.3
102177,-300,-300,2771.63,2771.63
102177,-330,-331,1094.6,547.3
102177,-360,-365,725.11,725.11
